product_id,price_amount,currency,price_type,condition,observed_at,marketplace,source_listing_id,url,is_bundle
rtx-3080-ti,245,EUR,asking,used,2026-08-19T09:05:00+00:00,kleinanzeigen,3488582404,https://www.kleinanzeigen.de/s-anzeige/asus-tuf-gaming-geforce-rtx-3080-ti/3488582404,
rtx-3080-ti,300,EUR,asking,used,2026-08-19T09:05:00+00:00,kleinanzeigen,3488481508,https://www.kleinanzeigen.de/s-anzeige/evga-geforce-rtx-3080ti/3488481508-225-5467,
rtx-3080-ti,350,EUR,asking,used,2026-08-19T09:05:00+00:00,kleinanzeigen,3483853282,https://www.kleinanzeigen.de/s-anzeige/rtx-3080-ti-bis-19-08-abholbar-fuer-350/3483853282-225-7972,
rtx-3080-ti,500,EUR,asking,used,2026-08-19T10:10:00+00:00,kleinanzeigen,3483689333,https://www.kleinanzeigen.de/s-anzeige/asus-rog-strix-lc-geforce-rtx-3080-ti-o12g-gaming/3483689333,
rtx-3080-ti,420,EUR,asking,used,2026-08-19T10:10:00+00:00,kleinanzeigen,3483376289,https://www.kleinanzeigen.de/s-anzeige/palit-rtx-3080-ti-gamingpro-12gb-grafikkarte-mit-ovp/3483376289,
rtx-3080-ti,430,EUR,asking,used,2026-08-19T10:10:00+00:00,kleinanzeigen,3480246625,https://www.kleinanzeigen.de/s-anzeige/gainward-geforce-rtx-3080-ti-phoenix-12gb-gddr6x/3480246625,
rtx-3080-ti,450,EUR,asking,used,2026-08-19T10:10:00+00:00,kleinanzeigen,3478247383,https://www.kleinanzeigen.de/s-anzeige/rtx-3080ti-zotac/3478247383,
rtx-3080-ti,599,EUR,asking,used,2026-08-19T10:10:00+00:00,kleinanzeigen,3482256895,https://www.kleinanzeigen.de/s-anzeige/msi-nvidia-rtx-3080-ti-ventus-3x-12g-oc-gaming-grafikkarte/3482256895,
