product_id,price_amount,currency,price_type,condition,observed_at,marketplace,source_listing_id,url,is_bundle
rtx-3080-ti,2350,RON,asking,used,2026-08-19T11:00:00+00:00,olx-ro,kHWKS,https://www.olx.ro/d/oferta/placa-video-zotac-geforce-rtx-3080-ti-trinity-12gb-IDkHWKS.html,
rtx-3080-ti,2400,RON,asking,used,2026-08-19T11:00:00+00:00,olx-ro,kRdOn,https://www.olx.ro/d/oferta/rtx-3080-ti-asus-rog-stryx-oc-IDkRdOn.html,
rtx-3080-ti,2200,RON,asking,used,2026-08-19T11:00:00+00:00,olx-ro,kRqVq,https://www.olx.ro/d/oferta/asus-tuf-gaming-nvidia-geforce-rtx-3080-ti-oc-edition-IDkRqVq.html,
rtx-3080-ti,2350,RON,asking,used,2026-08-19T11:00:00+00:00,olx-ro,kKEjA,https://www.olx.ro/d/oferta/nvidia-rtx-3080ti-evga-perfecta-stare-IDkKEjA.html,
rtx-3080-ti,2400,RON,asking,used,2026-08-19T11:00:00+00:00,olx-ro,kugvS,https://www.olx.ro/d/oferta/placa-video-rtx-3080ti-aorus-master-oc-IDkugvS.html,
rtx-3080-ti,2400,RON,asking,used,2026-08-19T11:00:00+00:00,olx-ro,kJebY,https://www.olx.ro/d/oferta/placa-video-palit-geforce-rtx-3080-ti-gamerock-IDkJebY.html,
rtx-3080-ti,3170,RON,asking,used,2026-08-19T11:00:00+00:00,olx-ro,kHka1,https://www.olx.ro/d/oferta/rtx-3080ti-gamerock-edition-IDkHka1.html,
rtx-3080-ti,3589,RON,asking,used,2026-08-19T11:00:00+00:00,olx-ro,jKWU3,https://www.olx.ro/d/oferta/placa-video-nvidia-rtx-3080-ti-12gb-384-bit-gddr6-IDjKWU3.html,
